id,annee,arrondissement,chapitre_code,chapitre_libelle,nom_projet,montant,type_ap,confidence,source_page,source_pdf,date_extraction
2022_15_45_007,2022,15,,,"CC 131, rue Falguière - Modernisation de la section des grands, étanchéité de la toiture",47686.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_008,2022,15,,,Gymnase Raymond Burgard - Réorganisation des locaux et changement d'énergie,239452.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_009,2022,15,,,TEP André Mourlon - Réfection des sols des deux terrains de tennis,193467.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_010,2022,15,,,Gymnase Montparnasse - Travaux de réfection des sols sportifs,197170.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_011,2022,15,,,Rue Brancion - Travaux de rénovation de chaussée,389704.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_012,2022,15,,,Rue Léon Lhermitte - Travaux de rénovation de chaussée,346044.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_013,2022,15,,,Rue du général Castelnau - Travaux de rénovation de chaussée,126980.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_014,2022,15,,,Divres rues - Embellir Votre Quartier,334730.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_015,2022,15,,,"GS 3, place du Cardinal Amette - Restructuration du groupe scolaire",713058.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_016,2022,15,,,"EM 99, rue Olivier de Serres - Extension et restructuration",188470.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_017,2022,15,,,Parc André Citroën - Travaux de rénovation,366490.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_018,2022,15,,,Stade Suzanne Lenglen - Rénovation Rugby,476468.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_019,2022,15,,,AP de Budget Participatif,2021.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_020,2022,15,,,Poursuivre la coulée verte dans le quartier Beaugrenelle,216182.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_021,2022,15,,,Des fruits et légumes bio « Made in 15e »,169170.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_022,2022,15,,,Des laveuses pour les trottoirs du 15e,94361.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_023,2022,15,,,De nouvelles rues intelligentes dans le 15e,684648.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_15_45_024,2022,15,,,En piste pour encore plus d'aménagements cyclables,215820.0,autre,0.7,45,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_000,2022,16,,,CM Francis Poullenc - Modernisation de l'auditorium et travaux dans la salle du personnel,135179.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_001,2022,16,,,EP Decamps - Réfection des sanitaires et de la toiture,104027.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_002,2022,16,,,EM Passy - Modernisation des menuiseries extérieures,82830.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_003,2022,16,,,EE Chernoviz - Modernisation des sanitaires et menuiseries extérieures,62094.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_004,2022,16,,,"Mairie - Ravalement extérieur, rénovation de la salle des fêtes, réaménagement des locaux",409267.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_005,2022,16,,,Parc Sainte Périne - Rénovation de l'aire de jeux,120000.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_006,2022,16,,,Square Jefferson - Rénovation de l'aire de jeux,57265.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_007,2022,16,,,"courant, mise en sécurité des grilles, restauration d'escliers",200762.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_008,2022,16,,,Jardin des Poètes - Rénovation des allées et des aires de jeux,132716.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_009,2022,16,,,l'éclairage,81810.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_010,2022,16,,,Square Jefferson - Travaux d'agrandissement,16895.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_011,2022,16,,,distribution d'eau,94833.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_012,2022,16,,,"CPA Point du jour, Antenne Mesnil Saint-Didier - Reprise de l'étanchéité de la toiture",180246.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_013,2022,16,,,CS Henry de Montherlant - Réfection du sol du tennis,127437.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_014,2022,16,,,Stade Christophe Dominici - Rénovation du logement,60323.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_015,2022,16,,,Embellir votre quartier - Auteuil Sud,327621.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_016,2022,16,,,Avenue de Versailles - Réfection de la chaussée,454448.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_017,2022,16,,,Opération sécurité divers carrefours 16e,109878.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_018,2022,16,,,Boulevard Murat - Réfection de la chaussée,452538.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_019,2022,16,,,Avenue d'Iéna - Réfection de la chaussée,283248.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_020,2022,16,,,sens cyclable,261751.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_021,2022,16,,,Allée de Longchamp - Réfection de la chaussée,238441.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_022,2022,16,,,Place Charles de Gaulle - Réfection des trottoirs,224597.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_023,2022,16,,,Boulevard Anatole France,145157.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_024,2022,16,,,Eglise Notre Dame d'Auteuil - Restauration des décors intérieurs et des vitraux,1260658.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_025,2022,16,,,Jardin des Serres d'Auteuil - Réfection de la couverture du local du personnel,123614.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_16_48_026,2022,16,,,Stade Coubertin - Réfection partielle de la couverture,32031.0,autre,0.7,48,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_000,2022,17,,,Bibliothèque Colette Vivier - Amélioration thermique escalier et toiture,329199.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_001,2022,17,,,"EM 8, rue Tapisseries - Réfection du sol de la cour",384337.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_002,2022,17,,,EM 20 rue Jouffroy d'Abbans - Réfection des menuiseries extérieurs,284967.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_003,2022,17,,,"élèctrique""",262941.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_004,2022,17,,,"EE 90, boulevard Bessieres - Réfection menuiseries et de la porte d'entrée",146509.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_005,2022,17,,,Mairie du 17ème arrondissement - Modernisation et aménagement de différents locaux,99957.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_006,2022,17,,,Square Saint-Odile - Rénovation de l'aire de jeux,302077.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_007,2022,17,,,"Square Auguste Balagny - Rémanégament du square, travaux divers",250076.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_008,2022,17,,,Square des Batignolles - Rénovation de l'aire de jeux,168646.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_009,2022,17,,,Parc Clichy-Batignolles - Rénovation de l'aire de jeux et des allées,118309.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_010,2022,17,,,"CC 30, rue Christine de Pisan - Modernisation postes de change T1/2",103840.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_011,2022,17,,,CS Courcelles - Réfection des menuiserie extérieures,124228.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_012,2022,17,,,"CS Max Rousié - Réorganisation des locaux sociaux, Rénovation du site entrainement",92586.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_013,2022,17,,,CS Leon Biancotto - Rénovation du gymnase,81275.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_014,2022,17,,,Rue de Rome - Travaux de voirie,761126.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_015,2022,17,,,"Place Richard Barret - Piétonnisation de la place, Travaux d'aménagement",556313.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_016,2022,17,,,Divres rues - Embellir Votre Quartier,417779.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_017,2022,17,,,Enseignement artistique Conservatoire Debussy - Création d'un auditorium,197729.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_018,2022,17,,,Parc Martin Luther King - Aménagement (phase 3),208011.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_019,2022,17,,,Porte Maillot - Réaménagement,7097978.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_020,2022,17,,,Participatif,2019.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_021,2022,17,,,La bibliothèque des Batignolles réaménagée et accessible,149579.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_022,2022,17,,,Rénovation au rez-de-chaussée de l'école Boursault,276684.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_023,2022,17,,,Rénovation des avenues de Saint-Ouen et de Clichy,552778.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_024,2022,17,,,Des trottoirs rénovés avenue de Clichy,217771.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_025,2022,17,,,Entretenir et sécuriser les rues et trottoirs du 17ème,170463.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_17_52_026,2022,17,,,Réaménagement de la rue de la Condamine,167301.0,autre,0.7,52,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_000,2022,18,,,"Bib. Robert.Sabatier - 29, rue Hermel - Modernisation de l'accès PMR",36900.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_001,2022,18,,,climatisation,323828.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_002,2022,18,,,"ravalement et d'isolation thermique, réfection du préau et de la petite cour",555110.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_003,2022,18,,,travaux d'étanchéité de la terrasse,154976.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_004,2022,18,,,de la façade,128131.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_005,2022,18,,,EP 3 rue Maurice Genevoix - Travaux de rénovation des satinaires et cour oasis,116608.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_006,2022,18,,,du réseau d'eau,103851.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_007,2022,18,,,"sanitaires, dévoiement des canalisations",101208.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_008,2022,18,,,aménagement des locaux sociaux et réparation de la verrière du hall central,98870.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_009,2022,18,,,brumisateurs),94745.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_010,2022,18,,,d'entretien,43044.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_011,2022,18,,,Square H.Huchard- Réaménagement partiel,39856.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_012,2022,18,,,"Jardin Eole - travaux divers (arrosage, plan fontaines et brumisateurs)",33506.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_013,2022,18,,,restructuration de la cuisine,271840.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_014,2022,18,,,de réparation de l'affaissement du sol (au niveau du portail),124900.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_015,2022,18,,,d'insonorisation,87426.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_016,2022,18,,,des menuiseries extérieures,57443.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_017,2022,18,,,"CC 5-7, rue Carpeaux - Réaménagement des 3 salles",50379.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_018,2022,18,,,CS des Poissonniers - Rénovation du site d'entrainement,199566.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_019,2022,18,,,CS Bertrand Dauvin - Rénovation des terrains de tennis et remplacement des clôtures,112638.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_020,2022,18,,,"de chauffage, de climatisation et de ventilation",99193.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_021,2022,18,,,reprise de vitrage,90131.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_022,2022,18,,,Aménagement de la voirie et marquage de la piste cyclable,252108.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_023,2022,18,,,"Patureau), travaux de pavage",141867.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_024,2022,18,,,Rue des Poissonniers,210091.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_025,2022,18,,,rabotage des trottoirs,159533.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_026,2022,18,,,"Rue du Ruisseau - Ralentisseurs, glissière de sécurité, affaissement de la voirie",138208.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_027,2022,18,,,Rue René Binet -Réfection de la chaussée,108768.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_028,2022,18,,,Rue Lapeyrère,87102.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_029,2022,18,,,Rue de Sofia,75914.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_18_55_030,2022,18,,,Rue Ganneron,87701.0,autre,0.7,55,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_000,2022,19,,,Bibliothèque Crimée - Rétablissement de la ventilation,36053.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_001,2022,19,,,"EM 20, rue Eugénie Cotton - Travaux d'étanchéïté et de réfection des cours",854868.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_002,2022,19,,,"aménagement des locaux (réfectoire, sanitaires, préau …)",452131.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_003,2022,19,,,"EE 8, rue Barbanegre - Modernisation de la cuisine, Travaux d'étanchéité",596318.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_004,2022,19,,,"EM 58, rue Archereau - Rénovation partielle de l'école, Sécurisation du mur mitoyen",477163.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_005,2022,19,,,"consolidation de la structure porteuse, Travaux divers",312571.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_006,2022,19,,,"fêtes, rénovation du système de sécurité incendie",53470.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_007,2022,19,,,"Eiffel, Entretien des ouvrages d'arts et du réseaux des allées",226917.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_008,2022,19,,,Square Claude Bernard - Rénovation des terrains de sport et des 1500m² des allées,174042.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_009,2022,19,,,électricité et installation d'un sèche linge,222738.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_010,2022,19,,,CC 8 rue Henri Ribière - Rénovation du pendant de fermeture,292577.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_011,2022,19,,,"CC 327, rue de Belleville - Réfection de l'étanchéité, Travaux de vitrerie et pose de stores",123663.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_012,2022,19,,,Salle de sports Archereau - Rénovation de la toiture,205025.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_013,2022,19,,,TEP Pierre Reverdy - Remplacement des sol,110799.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_014,2022,19,,,Divres rues - Embellir Votre Quartier,468702.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_015,2022,19,,,Rue Rébéval,111740.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_016,2022,19,,,Avenue Jean Jaurès,99070.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_017,2022,19,,,Quai de la Charente,77736.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_018,2022,19,,,Maison des réfugiés,5508281.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_019,2022,19,,,Parc des buttes Chaumont (Ile de la Falaise) - Etudes de diagnostic et mis en sécurité,472990.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_020,2022,19,,,Rue d'Aubervilliers - Aménagement du secteur Eole-Evangile,1170348.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_021,2022,19,,,AP de Budget Participatif,2019.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_022,2022,19,,,Des sanitaires neufs pour les écoles du 19 ème,155865.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_023,2022,19,,,Reconquête de la Petite Ceinture,113923.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_024,2022,19,,,De nouveaux espaces ludiques pour les parcs du 19e,65258.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_025,2022,19,,,Améliorer nos terrains d’éducation physique (TEP),167538.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_026,2022,19,,,Rénover les gymnases du 19e,121757.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_027,2022,19,,,Rénover les gymnases Lilas et Curial,298347.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_028,2022,19,,,Rénovation de la piscine Mathis,120584.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
2022_19_59_029,2022,19,,,Ville refuge,835202.0,autre,0.7,59,https://cdn.paris.fr/paris/2023/07/05/09-ca-2022-investissements-localises-3owH.pdf,2026-02-06
