projet_id,projet_year,projet_nom,projet_montant,projet_arr,numero_marche,fournisseur_nom,fournisseur_siret,marche_objet,marche_annee,marche_montant,score,label,reason
2024_09_24_018,2024,Restauration de la chapelle des âmes du purgatoire,390803.14,9,decp-2025T02917,,57655033900104,"Accords-cadres à bons de commande pour les travaux de fouilles et plantations d'arbres pour la Ville de Paris et le Centre d'Action Sociale de la Ville de Paris. - Travaux de fouilles et plantations d’arbres sur le domaine public de voirie, des parcs, jardins, Petite Ceinture et cimetières pour la Ville de Paris dans les 8ème, 9ème, 10ème, 16ème (hors bois de Boulogne), 17ème, 18ème arrondissements et les cimetières extramuros de Saint Ouen (93), La Chapelle (93) et Nanterre (92).",2025,10000000.0,0.85,confirmed,overlap=['chapelle']
2024_09_24_018,2024,Restauration de la chapelle des âmes du purgatoire,390803.14,9,20232022T10728,EUROVIA ILE DE FRANCE,42094822600089,SA3 MSAC TVX INFRA VOIRIE AMÉNAG LA RUE DE LA CHAPELLE NORD,2023,3921238.79,0.85,confirmed,overlap=['chapelle']
2022_15_45_011,2022,Rue Brancion - Travaux de rénovation de chaussée,389704.0,15,,,,,,,,no_match,aucun candidat score >= 0.60
2022_20_62_039,2022,"CS Louis Lumière - Rénovation su 3ème terrain, rénovation du site, remplacement du gazon",388776.0,20,20232023T04320,ART-DAN ILE-DE-FRANCE,48940507600071,SA4 CREATION TERRAINS DE FOOTBALL CS LOUIS LUMIERE LOT1,2023,958164.73,1.0,confirmed,"overlap=['louis', 'lumiere']"
2022_20_62_039,2022,"CS Louis Lumière - Rénovation su 3ème terrain, rénovation du site, remplacement du gazon",388776.0,20,20232023T04321,BOUYGUES ENERGIES & SERVICES,77566487304147,SA4 CREATION DE TERRAINS DE FOOTBALL CS LOUIS LUMIERE LOT2,2023,68574.0,1.0,confirmed,"overlap=['louis', 'lumiere']"
2022_20_62_039,2022,"CS Louis Lumière - Rénovation su 3ème terrain, rénovation du site, remplacement du gazon",388776.0,20,20222022T03913,AGILIS,44322232800025,SA4_ RÉFECTION GAZON SYNTHÉTIQUE - TERRAIN DE RUGBY _LOT1,2022,462922.0,1.0,confirmed,"overlap=['gazon', 'terrain']"
2022_20_62_039,2022,"CS Louis Lumière - Rénovation su 3ème terrain, rénovation du site, remplacement du gazon",388776.0,20,20222022T03915,ART-DAN ILE-DE-FRANCE,48940507600071,SA4 REFECT GAZON SYNTETH TERRAIN FOOTBALL CS JULES NOEL LOT3,2022,359979.38,1.0,confirmed,"overlap=['gazon', 'terrain']"
2022_20_62_039,2022,"CS Louis Lumière - Rénovation su 3ème terrain, rénovation du site, remplacement du gazon",388776.0,20,20222022T03914,FIELDTURF TARKETT,45283524200077,SA4_ RÉFECTION GAZON SYNTHÉTIQUE - TERRAIN DE RUGBY _LOT2,2022,332879.01,1.0,confirmed,"overlap=['gazon', 'terrain']"
2024_00_9_006,2024,Mairie du Secteur Paris Centre - Remise aux normes des couloirs,387172.72,0,,,,,,,,no_match,aucun candidat score >= 0.60
2023_06_15_009,2023,Eglise Saint-Germain des Prés - Travaux de restauration,384935.5,6,20232023T02829,SOCIETE ENTREPRISE DEGAINE,56206287700021,SA4 RESTAURATION PRESBYTERE ST GERMAIN DES PRES - LOT1,2023,425986.28,1.0,confirmed,"overlap=['germain', 'pres']"
2023_06_15_009,2023,Eglise Saint-Germain des Prés - Travaux de restauration,384935.5,6,20232023T02830,LES ETABLISSEMENTS GIFFARD,52284772200025,SA4 RESTAURATION PRESBYTERE ST GERMAIN DES PRES - LOT2,2023,250008.22,1.0,confirmed,"overlap=['germain', 'pres']"
2023_06_15_009,2023,Eglise Saint-Germain des Prés - Travaux de restauration,384935.5,6,20232023T02831,UNION TECHNIQUE DU BATIMENT,57206414500145,SA4 RESTAURATION PRESBYTERE ST GERMAIN DES PRES - LOT3,2023,67000.0,1.0,confirmed,"overlap=['germain', 'pres']"
2023_06_15_009,2023,Eglise Saint-Germain des Prés - Travaux de restauration,384935.5,6,20232023T04644,SOCIETE AURION ET COMPAGNIE,38302656400039,PRESBYTÈRE SAINT GERMAIN DE CHARONNE 4 PL SAINT BLAISE,2023,146728.7,0.85,confirmed,overlap=['germain']
2023_06_15_009,2023,Eglise Saint-Germain des Prés - Travaux de restauration,384935.5,6,20212021T03681,UNION TECHNIQUE DU BATIMENT,57206414500145,SA4 REFECT. TOITURE PRESBYTERE EGLISE ST GERMAIN L'AUXERROIS,2021,209712.49,0.85,confirmed,overlap=['germain']
2024_18_51_024,2024,Quartiers populaires : reconquête de la Petite Ceinture,384785.93,18,decp-2025T02917,,57655033900104,"Accords-cadres à bons de commande pour les travaux de fouilles et plantations d'arbres pour la Ville de Paris et le Centre d'Action Sociale de la Ville de Paris. - Travaux de fouilles et plantations d’arbres sur le domaine public de voirie, des parcs, jardins, Petite Ceinture et cimetières pour la Ville de Paris dans les 8ème, 9ème, 10ème, 16ème (hors bois de Boulogne), 17ème, 18ème arrondissements et les cimetières extramuros de Saint Ouen (93), La Chapelle (93) et Nanterre (92).",2025,10000000.0,1.0,confirmed,"overlap=['ceinture', 'petite']"
2024_18_51_024,2024,Quartiers populaires : reconquête de la Petite Ceinture,384785.93,18,decp-2025T02918,,38307718700060,"Accords-cadres à bons de commande pour les travaux de fouilles et plantations d'arbres pour la Ville de Paris et le Centre d'Action Sociale de la Ville de Paris. - Travaux de fouilles et plantations d’arbres sur le domaine public de voirie, des parcs, jardins, Petite Ceinture et cimetières pour la Ville de Paris dans les 5ème, 6ème, 7ème, 13ème, 14ème et 15ème arrondissements et les cimetières extramuros de Thiais (94) et Bagneux (92).",2025,10000000.0,1.0,confirmed,"overlap=['ceinture', 'petite']"
2024_18_51_024,2024,Quartiers populaires : reconquête de la Petite Ceinture,384785.93,18,decp-2025T02919,,74715071200020,"Accords-cadres à bons de commande pour les travaux de fouilles et plantations d'arbres pour la Ville de Paris et le Centre d'Action Sociale de la Ville de Paris. - Travaux de fouilles et plantations d’arbres sur le domaine public de voirie, des parcs, jardins, Petite Ceinture et cimetières pour la Ville de Paris dans les arrondissements Paris Centre, 11ème, 12ème (hors bois de Vincennes), 19ème, 20ème et les cimetières extramuros de Pantin (93) et Ivry (94).",2025,10000000.0,1.0,confirmed,"overlap=['ceinture', 'petite']"
2024_18_51_024,2024,Quartiers populaires : reconquête de la Petite Ceinture,384785.93,18,20232023T03892,ENTREPRISE DE TRAVAUX PUBLICS EGA,64204779900027,SA3 ACBC AMENAGEMENT PROMENADE PETITE CEINTURE 20EME LOT 1,2023,1580837.76,1.0,confirmed,"overlap=['ceinture', 'petite']"
2024_18_51_024,2024,Quartiers populaires : reconquête de la Petite Ceinture,384785.93,18,decp-2025T10219,,38307718700060,Travaux d’espaces verts pour l’aménagement d’une promenade de la Petite Ceinture dans le secteur compris entre la gare Masséna et le pont de Patay à Paris 13ème,2025,588319.43,1.0,confirmed,"overlap=['ceinture', 'petite']"
2024_18_51_005,2024,Square Jehan Rictus - Rénovation du square,384679.32,18,,,,,,,,no_match,aucun candidat score >= 0.60
2022_17_52_001,2022,"EM 8, rue Tapisseries - Réfection du sol de la cour",384337.0,17,20222022T03226,ASTEN,54205733600878,SUBSÉQUENT TVX COURS OASIS EM TAPISSERIES 75017,2022,312994.65,0.85,confirmed,overlap=['tapisseries']
2024_13_36_015,2024,Atelier cirque et arts de la rue: Parking rue Watt,384298.0,13,20242024S11481,ASS GESTION CTRE FORMATION ST HONOR,78466273600031,SA1_ACBC ATELIER ANALYSE PRATIQ PROFESSION ETBLSSMT EAPE LT1,2024,4000000.0,0.85,confirmed,overlap=['atelier']
2024_13_36_015,2024,Atelier cirque et arts de la rue: Parking rue Watt,384298.0,13,20242024S11485,LE CHAMP DES POSSIBLES,75174971400026,SA1_ACBC ATELIER ANALYSE DES PRATIQUES PROTECTION PMI LOT3,2024,300000.0,0.85,confirmed,overlap=['atelier']
2024_13_36_015,2024,Atelier cirque et arts de la rue: Parking rue Watt,384298.0,13,20242024T03114,DARRAS ET JOUANIN,77572541900086,AMÉNAGEMENT ATELIER EMOP COLLÈGE G APOLLINAIRE E.ZOLA 15 ME,2024,260695.87,0.85,confirmed,overlap=['atelier']
2024_13_36_015,2024,Atelier cirque et arts de la rue: Parking rue Watt,384298.0,13,20242024T04181,SOGETHEC,51765203800020,TRAVAUX CRÉATION SALLE ARTS PLASTIQUE 3ÈME ÉTAGE GS ST-MERRI,2024,413495.81,0.7,probable,overlap=['arts']
2023_17_48_021,2023,Quartier des Epinettes - Rue aux écoles (Dautancourt et Lacaille),384106.97,17,20231370090010,SPL PARISEINE,83942912300020,MANDAT AMO RELATIF A L'AMENAGEMENT RUE AUX ECOLES A PARIS,2023,14047250.0,0.85,confirmed,overlap=['ecoles']
2023_17_48_021,2023,Quartier des Epinettes - Rue aux écoles (Dautancourt et Lacaille),384106.97,17,2023C610000001,STE PUBLIQUE LOCALE PARIS &,52208576000034,MANDAT AMOA RUE AUX ECOLES ET EVQ,2023,13896358.0,0.85,confirmed,overlap=['ecoles']
2023_17_48_021,2023,Quartier des Epinettes - Rue aux écoles (Dautancourt et Lacaille),384106.97,17,20232023S09166,THERMI FLUIDES,44040888800061,MAÎTRISE D'OEUVRE HORS LOI MOP ECOLES 15B RUE ST DIDIER,2023,42000.0,0.85,confirmed,overlap=['ecoles']
2023_17_48_021,2023,Quartier des Epinettes - Rue aux écoles (Dautancourt et Lacaille),384106.97,17,20222022F00586,POYET MOTTE PUERICULTURE,80486099700019,SA2 PRODUITS TEXTILES A DESTINATION DES ECOLES LOT 2,2022,2016000.0,0.85,confirmed,overlap=['ecoles']
2023_17_48_021,2023,Quartier des Epinettes - Rue aux écoles (Dautancourt et Lacaille),384106.97,17,20242024T05319,PROCHALOR,78432563100108,ECOLES 18 RUE AMPÈRE ET COLLÈGE RONSARD 140 AVENUE DE WAGRAM,2024,1194763.24,0.85,confirmed,overlap=['ecoles']
2023_20_57_016,2023,Avenue Gambetta,380448.44,20,20232023T03901,CHAUFFAGE RAMONAGE SERVICE,68202390800010,CC 211 AV GAMBETTA MODERNISATION CT GAZ ET VENTILATION,2023,429600.0,0.85,confirmed,overlap=['gambetta']
2023_20_57_016,2023,Avenue Gambetta,380448.44,20,20232023S07765,SOREIB,32132669600069,MAIRIE DU 20E 6 PLACE GAMBETTA MODERNISATION CHAUF ET VENTIL,2023,86960.0,0.85,confirmed,overlap=['gambetta']
2023_20_57_016,2023,Avenue Gambetta,380448.44,20,20242024T03726,PROCHALOR,78432563100108,MAIRIE DU 20ÈME 6 PLACE GAMBETTA CHAUFFAGE ET VENTILATION,2024,574267.86,0.85,confirmed,overlap=['gambetta']
2023_20_57_016,2023,Avenue Gambetta,380448.44,20,20222022T03288,WEYA,51131504600017,MODERNISATION CHAUFFAGE VENTILATION CRÈCHE 211 AV GAMBETTA,2022,335568.84,0.85,confirmed,overlap=['gambetta']
2023_20_57_016,2023,Avenue Gambetta,380448.44,20,20222022T04892,CRAM,78821266000013,PISCINE G. VALLEREY 148 AV GAMBETTA CHAUFF SS-ST HYDRAULIQUE,2022,238344.0,0.85,confirmed,overlap=['gambetta']
2024_17_48_025,2024,Solidarité avec les personnes vulnérables,380000.0,17,20232023S11533,DURISOTTI FRANCE,84418551200028,SA3_ACBC_AMÉNAGEMT VÉHICULES POUR TRANSPORT DE PERSONNES_LT1,2024,8000000.0,0.85,confirmed,overlap=['personnes']
2024_17_48_025,2024,Solidarité avec les personnes vulnérables,380000.0,17,20242024S07036,PROTECTION CIVILE PARIS SEINE,41803746100047,DISPOSITIF DE SECOURS A PERSONNES PARIS PLAGES 2024,2024,59145.5,0.85,confirmed,overlap=['personnes']
2024_17_48_025,2024,Solidarité avec les personnes vulnérables,380000.0,17,20212021S08873,KEOLIS MOBILITE PARIS,45004159500072,SA3 TRANSPORT DE PERSONNES A MOBILITE REDUITE PAM75 LOT1,2021,9000000.99,0.85,confirmed,overlap=['personnes']
2024_17_48_025,2024,Solidarité avec les personnes vulnérables,380000.0,17,20212021S08874,SERVICES PUBLICS LAB',51359971200017,SA3 TRANSPORT DE PERSONNES A MOBILITE REDUITE PAM75 LOT2,2021,499999.99,0.85,confirmed,overlap=['personnes']
2024_17_48_025,2024,Solidarité avec les personnes vulnérables,380000.0,17,20232023S01511,KONECTA HOLDING FRANCE,83100495700039,SA2/ACBC_CAMPAGNES D'APPELS DE CRISE DES PERSONNES VULNÉRABL,2023,2000000.0,0.65,probable,overlap=['personnes']
2024_17_48_006,2024,Embellir votre quartier: Epinettes,377235.6,17,20242024S04568,JONES,32703138100012,MAINTENANCE CURATIVE CLAVECINS & EPINETTES DU CRR,2024,41900.0,0.85,confirmed,overlap=['epinettes']
2024_10_27_024,2024,Végétaliser les pieds d'arbres,373068.06,10,20222022T01556,NATURESPACES,79159233000025,SA3_TRVX AMENAGEMNT_PERMIS_VEGETALISER PIEDS ARBRES ESPACE P,2022,3500000.0,1.0,confirmed,"overlap=['arbres', 'pieds', 'vegetaliser']"
2024_10_27_024,2024,Végétaliser les pieds d'arbres,373068.06,10,20222022T01555,MARCEL VILLETTE,39040929000033,SA3_TVX AMENAGEMENT VEGETAL. PIEDS D'ARBRES ESP.PUBL. LOT1,2022,3000000.0,1.0,confirmed,"overlap=['arbres', 'pieds']"
2024_10_27_024,2024,Végétaliser les pieds d'arbres,373068.06,10,20212021T00531,TERIDEAL,32307786700055,TRVX REFECTION REVÊTEMENT PIEDS D'ARBRES COURS GS PARIS 11È,2021,43754.4,1.0,confirmed,"overlap=['arbres', 'pieds']"
2024_10_27_024,2024,Végétaliser les pieds d'arbres,373068.06,10,decp-2025T02921,,39040929000033,Accords-cadres à bons de commande pour les travaux de fouilles et plantations d'arbres pour la Ville de Paris et le Centre d'Action Sociale de la Ville de Paris. - Travaux de fouilles et de plantations d’arbres pour les équipements municipaux de la Ville de Paris et du CAS-VP situés à Paris et en Île-de-France.,2025,10020000.0,0.85,confirmed,overlap=['arbres']
2024_10_27_024,2024,Végétaliser les pieds d'arbres,373068.06,10,decp-2025T02918,,38307718700060,"Accords-cadres à bons de commande pour les travaux de fouilles et plantations d'arbres pour la Ville de Paris et le Centre d'Action Sociale de la Ville de Paris. - Travaux de fouilles et plantations d’arbres sur le domaine public de voirie, des parcs, jardins, Petite Ceinture et cimetières pour la Ville de Paris dans les 5ème, 6ème, 7ème, 13ème, 14ème et 15ème arrondissements et les cimetières extramuros de Thiais (94) et Bagneux (92).",2025,10000000.0,0.85,confirmed,overlap=['arbres']
2024_13_36_012,2024,Embellir votre quartier: Végétalisation Rue Kuss,370987.93,13,20222022T10019,TERIDEAL AGRIGEX ENVIRONNEMENT,32534895100030,SA3 MSAC RECALIBRAGE VEGETALISATION AV EDWARD TUCK / LEDOYEN,2022,1375948.13,0.9,confirmed,overlap=['vegetalisation']
2024_13_36_012,2024,Embellir votre quartier: Végétalisation Rue Kuss,370987.93,13,20242024T11330,EUROVIA ILE DE FRANCE,42094822600089,SA3_MS TRAVAUX VEGETALISATION BOULEVARD SERURIER,2024,2119868.4,0.85,confirmed,overlap=['vegetalisation']
2024_13_36_012,2024,Embellir votre quartier: Végétalisation Rue Kuss,370987.93,13,20242024S06520,SOREIB,32132669600069,MOE HORS LOI MOP CHANGEMENT ENERGIE- CVC GS 8 RUE KUSS,2024,49940.0,0.7,probable,overlap=['kuss']
2024_19_54_015,2024,Jardin De L'Ilot Riquet - Jardin îlot Riquet Orgue de Flandre,369036.69,19,20242024T08007,COCHERY ILE DE FRANCE,41797626300018,SA3.REAMENAGEMENT ILOT RIQUET ORGUES DE FLANDRES-LOT 1,2024,1814881.44,1.0,confirmed,"overlap=['ilot', 'riquet']"
2024_19_54_015,2024,Jardin De L'Ilot Riquet - Jardin îlot Riquet Orgue de Flandre,369036.69,19,20242024T04159,EUROVIA ILE DE FRANCE,42094822600089,"SA3.MS.TRVX VRIE ABORDS:R.ARCHEREAU,RIQUET,CURIAL&MATHIS.V.P",2024,3499515.9,0.85,confirmed,overlap=['riquet']
2024_19_54_015,2024,Jardin De L'Ilot Riquet - Jardin îlot Riquet Orgue de Flandre,369036.69,19,20242024T10318,URBENCEA,51906509800039,SA3.TRVX RÉAMÉNAG JARDIN LOT RIQUET-SERRURERIE V.P 19ÈM,2024,599920.0,0.85,confirmed,overlap=['riquet']
2024_19_54_015,2024,Jardin De L'Ilot Riquet - Jardin îlot Riquet Orgue de Flandre,369036.69,19,20242024T08008,BOTANICA JARDINS SERVICES,34063214000133,SA3 REAMENAG ILOT RIGUET ORGUES DES FLANDRES LOT3,2024,266204.0,0.7,probable,overlap=['ilot']
2024_19_54_015,2024,Jardin De L'Ilot Riquet - Jardin îlot Riquet Orgue de Flandre,369036.69,19,20242024T00386,GERHARD GRENZING,#,TRAVAUX DE RELEVAGE PARTIEL GRD ORGUE ST FRANCOIS XAVIER,2024,200635.94,0.7,probable,overlap=['orgue']
2023_14_39_018,2023,Ecole Spéciale d'architecture - Restauration des façades par phase,366999.9,14,20232023S10136,GENOYER,42020815900038,FORMATION APPLIQUÉE ARCHITECTURE ET DÉVELOPPEMENT ARBRES ORN,2023,64000.0,0.85,confirmed,overlap=['architecture']
2022_06_15_021,2022,Restaurer deux chapelles de l'église Saint-Sulpice,366642.0,6,20212021T10119,ALTIUS,41180144200020,SA4 TVX SERRURIE EGLISE SAINT-SULPICE LOT2,2022,56774.0,0.85,confirmed,overlap=['sulpice']
2022_06_15_021,2022,Restaurer deux chapelles de l'église Saint-Sulpice,366642.0,6,20212021T10118,SOC COOP PRODUCT,57201099900033,SA4 TVX CHARPENTE MENUISERIE EGLISE SAINT-SULPICE LOT1,2021,253830.17,0.85,confirmed,overlap=['sulpice']
2022_06_15_021,2022,Restaurer deux chapelles de l'église Saint-Sulpice,366642.0,6,20231130704360,MARCHE MULTIATTRIBUTAIRE,#,BAI 360 PARKING SAINT-SULPICE 75006 DPMP 12 PL. LIBRES,2023,1000000.0,0.85,confirmed,overlap=['sulpice']
2022_15_45_017,2022,Parc André Citroën - Travaux de rénovation,366490.0,15,20232023T07507,TERIDEAL,32307786700212,SA3.ACBC.TRVX RENOV (FONTAINERIE SERRURIE)PARC ANDRE CITROEN,2023,2399279.62,1.0,confirmed,"overlap=['andre', 'citroen']"
2022_15_45_017,2022,Parc André Citroën - Travaux de rénovation,366490.0,15,20191230000244,LACHAUX PAYSAGE,39044002200023,CSP4 AMENAGEMENT COULEE VERTE QUAI ANDRE CITROEN BEAUGRENELL,2019,379843.35,1.0,confirmed,"overlap=['andre', 'citroen']"
2022_15_45_017,2022,Parc André Citroën - Travaux de rénovation,366490.0,15,20191230000871,OMNIUM GENERAL D'INGENIERIE,38400090700020,CSP EP MISSIONS ÉTUD TECH RÉNOV°FONTAINE PARC ANDRÉ CITROEN,2019,54070.0,1.0,confirmed,"overlap=['andre', 'citroen']"
2023_10_27_015,2023,Boulevard de la Chapelle - Travaux d'aménagement,366321.14,10,20222022T09784,TERIDEAL,32307786700212,SA4 VOIRIE ECLAIRAGE PUBLIC FEUX TRICOLORE PORTE CHAPELLE,2023,15935704.17,0.9,confirmed,overlap=['chapelle']
2023_10_27_015,2023,Boulevard de la Chapelle - Travaux d'aménagement,366321.14,10,20232023T03034,FREYSSINET FRANCE,33405736100308,SA3 TRAVAUX OUVRAGES ART REAMENAGEMENT PORTE CHAPELLE 18EME,2023,3556491.2,0.9,confirmed,overlap=['chapelle']
2023_10_27_015,2023,Boulevard de la Chapelle - Travaux d'aménagement,366321.14,10,20232022T10728,EUROVIA ILE DE FRANCE,42094822600089,SA3 MSAC TVX INFRA VOIRIE AMÉNAG LA RUE DE LA CHAPELLE NORD,2023,3921238.79,0.85,confirmed,overlap=['chapelle']
2023_10_27_015,2023,Boulevard de la Chapelle - Travaux d'aménagement,366321.14,10,20232023S02669,LA ARCHITECTURES,51443180800039,MOE ÉCO-CONSTRUCTION ÉCOLE POLYVALENTE ZAC CHAPELLE CHARBON,2023,2148790.02,0.85,confirmed,overlap=['chapelle']
2023_10_27_015,2023,Boulevard de la Chapelle - Travaux d'aménagement,366321.14,10,20232022T10541,COCHERY ILE DE FRANCE,41797626300018,SA3 MSAC AMENAGEMENT VEGETALISAT° RUE CHAPELLE NORD PARIS18,2023,727914.43,0.85,confirmed,overlap=['chapelle']
2024_06_15_015,2024,Restauration des chapelles de Saint Sulpice,363309.61,6,20231130704360,MARCHE MULTIATTRIBUTAIRE,#,BAI 360 PARKING SAINT-SULPICE 75006 DPMP 12 PL. LIBRES,2023,1000000.0,0.85,confirmed,overlap=['sulpice']
2024_06_15_015,2024,Restauration des chapelles de Saint Sulpice,363309.61,6,20212021T10119,ALTIUS,41180144200020,SA4 TVX SERRURIE EGLISE SAINT-SULPICE LOT2,2022,56774.0,0.85,confirmed,overlap=['sulpice']
2024_06_15_015,2024,Restauration des chapelles de Saint Sulpice,363309.61,6,20212021T10118,SOC COOP PRODUCT,57201099900033,SA4 TVX CHARPENTE MENUISERIE EGLISE SAINT-SULPICE LOT1,2021,253830.17,0.85,confirmed,overlap=['sulpice']
2024_13_36_010,2024,Embellir votre quartier: Choisy - Place Serge Poliakoff,362702.95,13,20242024T08961,MARCEL VILLETTE,39040929000033,SA3.MS_AC.TRAVAUX D'EXTENSION DU PARC DE CHOISY À PARIS 13ÈM,2024,1073752.18,0.85,confirmed,overlap=['choisy']
2024_13_36_010,2024,Embellir votre quartier: Choisy - Place Serge Poliakoff,362702.95,13,20242024T04363,LA LOUISIANE,32610261300022,VENTILATION GYMNASE CHOISY 4BIS AVENUE DE CHOISY 75013 PARIS,2024,538538.59,0.85,confirmed,overlap=['choisy']
2024_13_36_010,2024,Embellir votre quartier: Choisy - Place Serge Poliakoff,362702.95,13,20242024T03823,SAVERBAT FR,83204136200019,"REMPLACEMENT PAVÉS DE VERRE PRÉAU, SANITAIRES PARC CHOISY 13",2024,112560.0,0.85,confirmed,overlap=['choisy']
2024_13_36_010,2024,Embellir votre quartier: Choisy - Place Serge Poliakoff,362702.95,13,20242024S03137,EFFICIO,81129065900093,"DIAGNOSTIC,INSPECTION RÉSEAUX FLUIDES GP LEVASSOR ET CHOISY",2024,71500.0,0.85,confirmed,overlap=['choisy']
2024_13_36_010,2024,Embellir votre quartier: Choisy - Place Serge Poliakoff,362702.95,13,decp-2025T06283,,75331059800010,Marché subséquent de travaux de transformation de cours d'écoles en cours Oasis à Paris - Ecole Choisy (Paris 13ème),2025,320387.19,0.85,confirmed,overlap=['choisy']
2024_18_51_013,2024,Goutte d'Or - Rue Ernestine,362140.83,18,20222022T03286,EIFFAGE ENERGIE SYSTEMES,32381463200150,MODERNISATION CT BIBLIO MUNICIPALE GOUTTE D'OR. 2 RUE FLEURY,2022,574498.08,0.9,confirmed,overlap=['goutte']
2024_18_51_013,2024,Goutte d'Or - Rue Ernestine,362140.83,18,20242024S10331,AMOES,49519128000108,SUBSÉQUENT AMO PERF.ÉNERGÉT. GYMNASE GOUTTE D'OR 75018,2024,84850.0,0.85,confirmed,overlap=['goutte']
2024_18_51_013,2024,Goutte d'Or - Rue Ernestine,362140.83,18,20222022T01370,PHONELEC,43449081900035,TRAVAUX SSI GYMNASE GOUTTE D'OR 75018,2022,66019.0,0.85,confirmed,overlap=['goutte']
2024_18_51_013,2024,Goutte d'Or - Rue Ernestine,362140.83,18,20222022S09953,SOREIB,32132669600069,CRÈCHE 59 RUE DE LA GOUTTE D'OR. MODERNISATION CVC,2022,57460.0,0.85,confirmed,overlap=['goutte']
2024_18_51_013,2024,Goutte d'Or - Rue Ernestine,362140.83,18,20212021T03432,WEYA,51131504600017,MODERNISATION INSTALLATIONS CLIM GYMNASE DE LA GOUTTE D'OR,2021,384341.35,0.85,confirmed,overlap=['goutte']
2024_14_39_004,2024,Embellir votre quartier: Grand Montparnasse,359920.66,14,20242024S10050,BROTTIER,33060240000021,MS_RESTAURATION DU GRAND ORGUE EGLISE ST EUSTACHE,2024,166500.0,0.7,probable,overlap=['grand']
2024_14_39_012,2024,Embellir votre quartier: Montparnasse,359234.54,14,20232023S10527,AREP,44457238200034,SA3_ACBCMS_MOE REAMENAGEMENT ABORDS GARE MONTPARNASSE,2023,8000000.0,0.85,confirmed,overlap=['montparnasse']
2024_14_39_012,2024,Embellir votre quartier: Montparnasse,359234.54,14,decp-2025T04037,,00000,"Restauration du Moulin de la Charité et aménagement de columbariums au Cimetière du Montparnasse, 3 Boulevard Edgard Quinet 75014 Paris - opération en 3 lots juridiques lot 1 Gros œuvre – maçonnerie – déplombage - lot 2 Charpente - couverture - menuiseries - lot 3 Serrurerie - Gros œuvre – maçonnerie – déplombage",2025,155279.38,0.85,confirmed,overlap=['montparnasse']
2024_14_39_012,2024,Embellir votre quartier: Montparnasse,359234.54,14,decp-2025T04038,,56207779200058,"Restauration du Moulin de la Charité et aménagement de columbariums au Cimetière du Montparnasse, 3 Boulevard Edgard Quinet 75014 Paris - opération en 3 lots juridiques lot 1 Gros œuvre – maçonnerie – déplombage - lot 2 Charpente - couverture - menuiseries - lot 3 Serrurerie - Charpente - couverture - menuiseries",2025,110000.0,0.85,confirmed,overlap=['montparnasse']
2023_19_54_028,2023,Améliorer nos terrains d’éducation physique,357351.4,19,20232023T04320,ART-DAN ILE-DE-FRANCE,48940507600071,SA4 CREATION TERRAINS DE FOOTBALL CS LOUIS LUMIERE LOT1,2023,958164.73,0.85,confirmed,overlap=['terrains']
2023_19_54_028,2023,Améliorer nos terrains d’éducation physique,357351.4,19,20232023T04321,BOUYGUES ENERGIES & SERVICES,77566487304147,SA4 CREATION DE TERRAINS DE FOOTBALL CS LOUIS LUMIERE LOT2,2023,68574.0,0.85,confirmed,overlap=['terrains']
2023_19_54_028,2023,Améliorer nos terrains d’éducation physique,357351.4,19,20242024S10723,TAGA MEDICAL PARIS,50079757600054,SA2_ACBC_ACCOMPAGNEMENT PHYSIQUE ENFANTS & JEUNES ASE_LOT 3,2024,13333333.36,0.85,confirmed,overlap=['physique']
2023_19_54_028,2023,Améliorer nos terrains d’éducation physique,357351.4,19,20242024S10725,TAGA MEDICAL PARIS,50079757600054,SA2_ACBC_ACCOMPAGNEMENT PHYSIQUE ENFANTS & JEUNES ASE_LOT 4,2024,8333333.36,0.85,confirmed,overlap=['physique']
2023_19_54_028,2023,Améliorer nos terrains d’éducation physique,357351.4,19,20232023T02785,MARCHE MULTIATTRIBUTAIRE,#,SA4 ACBC TVX RENOV GAZONS SYNTHETIQ. TERRAINS LOT1: NORD/SUD,2023,2500000.0,0.65,probable,overlap=['terrains']
2024_14_39_022,2024,Secteur Montparnasse / Îlot Gaité - Raccourcissement trémie ave Maine,357331.03,14,20232023S10527,AREP,44457238200034,SA3_ACBCMS_MOE REAMENAGEMENT ABORDS GARE MONTPARNASSE,2023,8000000.0,0.85,confirmed,overlap=['montparnasse']
2024_14_39_022,2024,Secteur Montparnasse / Îlot Gaité - Raccourcissement trémie ave Maine,357331.03,14,20242024T08007,COCHERY ILE DE FRANCE,41797626300018,SA3.REAMENAGEMENT ILOT RIQUET ORGUES DE FLANDRES-LOT 1,2024,1814881.44,0.7,probable,overlap=['ilot']
2024_14_39_022,2024,Secteur Montparnasse / Îlot Gaité - Raccourcissement trémie ave Maine,357331.03,14,20242024S07262,AREP,44457238200034,MS1 MOE AMENAGEMENT DAUTRY MAINE DEPART MONTPARPANASSE,2024,985420.0,0.7,probable,overlap=['maine']
2024_14_39_022,2024,Secteur Montparnasse / Îlot Gaité - Raccourcissement trémie ave Maine,357331.03,14,20242024T08008,BOTANICA JARDINS SERVICES,34063214000133,SA3 REAMENAG ILOT RIGUET ORGUES DES FLANDRES LOT3,2024,266204.0,0.7,probable,overlap=['ilot']
